tip_id,user_id,business_id,date,compliment_count
8602,89DWFohCWCJrFoSqnUGsmg,FIDssW_SyTzhpcm4unCTGw,2015-07-29 04:12:37,0
8603,3YhG4h4Ok654iVfqdmkuRg,mp4nicLCW6eHk-ujjrdCYA,2016-09-19 20:08:59,0
8604,F3e1d0wTKdot8PquyRDtWQ,gYEAlVIHZMeUFlU9bNzfwg,2017-01-08 21:16:32,0
8605,BmkW3AEVsF5RvL5dHRHHsg,n-3iDdsSLGXrD8PEnvtP-w,2018-12-24 02:59:46,0
8606,eSSMdkCnfVe1YEU8hcK5bg,9lorWfwaiGmELokJ39ZGHg,2014-05-24 20:23:31,0
8607,KDalwaJdi22LSE8BhtD0wA,hTmN8L3TWOQV6nu1FA9tFQ,2016-04-09 18:05:15,0
8608,RBfUKIVVHzhZ0itx_h0xsQ,bvkZndsHPy0nwpn3_iKCQQ,2017-06-03 19:09:17,0
8609,3pQalTKpgnQ_EalVcyCSMQ,CyGxCUdTRGUPKGOgzC6Zug,2014-04-02 23:11:11,0
8610,UqVnFtX7ORbDhMW6Pd77Jw,za92jB8WOs99jg5k11JiTg,2011-03-20 19:14:28,0
8611,G3h8pIclwUbuu3itJqF7ug,PViBsta2htz-4bXCsYURtA,2015-04-10 23:49:35,0
8612,3BAY17m5WIJZE_sZfJZqHA,txHjMRDgOEnqsvJi0qCKHA,2011-09-30 02:07:41,0
8613,vU-gy6iAybFGseHpU6_jmw,3M_n0XoauobKYuaa-jwljw,2018-01-13 10:06:16,0
8614,aYxrwlLyfYDK4DsJXTSPIw,RCh0wxJqytmO1F-yh_Fnxg,2017-08-24 03:07:02,0
8615,lAW03ccfMEuRZiDqvVgc0w,CRp2ONfr9HlbL14Ge7Trvw,2018-01-23 18:00:25,0
8616,wfi0T-xq_P5sKQvwQitlYg,Xm5Y6HYaIBYZnWbJjMCG5A,2016-09-10 22:24:14,0
8617,U2cTPixd8mQxM6CHmacHgA,ddibKJk-XuUhom1uI754WA,2015-04-10 01:07:15,0
8618,3YhG4h4Ok654iVfqdmkuRg,DalmrmNvPaDc6qy1EolEiw,2015-09-17 05:16:51,0
8619,kWrmTf5LSTy2v83aM_xy1g,Rz0w7gqria2kjLL6G8Ea0g,2016-10-21 13:24:40,0
8620,UBJyvq29CsaAqYI8vloS-g,0wURO6m9nmBXXBpuqmlobA,2014-07-20 02:33:07,0
8621,I1MHrxdr98VXT-Dj-vEXLQ,CIqcb6gNJnE06Q8b87tbXA,2018-03-17 02:55:03,0
8622,3YhG4h4Ok654iVfqdmkuRg,S3Kl763P-wKnDLFy0iirqA,2015-03-08 01:58:21,0
8623,7qFH1RkPivVRcwxLwhyixg,fM6XQeGW70a4EFbjqAAy3Q,2012-04-22 01:12:47,0
8624,9e2HrYc8KAfQwwc1a_QRAA,UQOR4jwKlNzxvgGjZTXIYA,2017-02-10 00:02:28,0
8625,l9be6lRlJhumEM8ruMMJ7g,6lwnxitBNMNrB5ZboVBs4g,2013-10-28 20:38:58,0
8626,Gv2wHeY8sQuyEUS8yX56HA,UAebOqpw9sg7Qg_EsbxfEA,2018-08-08 03:32:51,0
8627,vU-gy6iAybFGseHpU6_jmw,4F1YGRIy8BbIlkY-OC3x4A,2018-09-25 20:52:05,0
8628,I2vJvj7AXITj9FYjRO1FnA,gWiEWTZUPTdDtrxYBBDdaw,2015-11-07 15:39:03,0
8629,r-4zmrheIIo-4rrKP2B_Ow,RntCDICekGUtGJLUzF3hog,2013-01-27 06:44:32,1
8630,xzNJx_sTQ60sHMZUZIKLxg,knTOcWpJA3hHdY_msgkzfQ,2019-04-19 21:41:29,0
8631,sVr6_v-lwixu3VREOO9XpA,fM6XQeGW70a4EFbjqAAy3Q,2011-04-05 00:34:13,0
8632,xTlqpuuqtO0FWs12gd1v6A,ogbVNDA-sYfO7oX0KzqOCQ,2016-01-29 18:55:14,0
8633,EBPlkTV090RLRjfVkRj_jA,sfZXWlc6MZVQObZB_QjYuw,2013-05-26 02:03:50,0
8634,if5jCR4t1N1hQ3jGWBruJA,x0oFbpzvq339xtRwoJubwQ,2013-09-06 19:04:24,0
8635,FrXJchrwolMmp_LjZxpFhg,WhG8ilHPeqPq9k6vTiiHbg,2012-09-13 23:33:12,0
8636,EBPlkTV090RLRjfVkRj_jA,uib1LVQIQFu33OHvRGEsIw,2013-10-01 16:47:57,0
8637,2XPFAxICeBIAZC74z5qAEw,XP1d-tWjQgFw9hioLBOwgw,2013-11-15 00:36:02,0
8638,rBeKFxV0PJ-wXMjaEa8G5A,XUNRb3XpqmBCoSoYMx2cRQ,2014-01-29 16:40:01,0
8639,_ufG-6QfPQyOg8wrH-6e2Q,Z6bZL7o-hEn3UdbtSd_yow,2017-01-18 00:39:55,0
8640,R6M5aafvjMWxOaIzhAd44w,cxQu5FGbXD4qHfdQZ9HAbA,2013-03-08 06:07:34,0
8641,r-4zmrheIIo-4rrKP2B_Ow,6uT6Py3nhuNuEyMJ_IADZQ,2014-01-09 03:35:21,0
8642,lAW03ccfMEuRZiDqvVgc0w,fo6hqCvfwcjOQGj-IZuVew,2013-10-27 13:57:20,0
8643,3YhG4h4Ok654iVfqdmkuRg,ZDbnXFlKqG1voZ7bAqC6aA,2016-03-18 05:02:18,0
8644,Kh34OUwUgLGSRguPV_MPdw,H8NzEpTwTFctXf31M_wp9A,2011-09-22 18:40:04,0
8645,G3h8pIclwUbuu3itJqF7ug,ZLyolS_fhsOVkfLU-hJn_Q,2015-08-17 22:52:28,0
8646,G3h8pIclwUbuu3itJqF7ug,Lp4DwRXR1b3eDh3J47F-vg,2014-02-06 20:19:06,0
8647,FE8Gf8UIT-1b4Jrw2s96GA,crjRqGzxe6-MM4ylqlSfmw,2019-09-15 17:20:17,0
8648,3YhG4h4Ok654iVfqdmkuRg,EWJGjEzbwbasFECajnyi7A,2019-11-27 10:11:41,0
8649,nC9V777rlZbKWm3m0QlXYg,QehLpDI-ZdJJLu5dobDdxg,2011-08-20 13:28:28,0
8650,QHor74ePSx5jZlyNqb_mow,WwjA_azbj2kAWiC5fhcsFw,2010-09-29 18:28:57,0
8651,Vwslifegl59fQVOe5BH1gw,XVyfCZT4EjOTFQ2VTate6g,2011-09-09 23:36:08,0
8652,e3hRcztt8_nA6w2T6Y-xNw,F-a4_irtJ4ZIQCzEP8Sl_w,2016-03-19 00:52:09,0
8653,Vwslifegl59fQVOe5BH1gw,z6SVTb9eFIcWVpKXIfFEvQ,2012-04-29 01:56:51,0
8654,tQZNYy4CAgpvOHQ2SKynDg,ULupb87b2qwWMe1EF5Av2w,2017-05-01 23:22:32,0
8655,tgsU2AYnlpa2mSYpD44OPQ,T4SBFuxY23-6JsKOregx5w,2017-09-04 22:35:48,0
8656,EBPlkTV090RLRjfVkRj_jA,-3GD07waps96fB_okEwFqw,2013-10-04 12:47:51,0
8657,iQYEssccz069Od06hbs2Gg,QhJCaPpJT1iMx1X9JGxJJg,2015-11-11 01:34:00,0
8658,G3h8pIclwUbuu3itJqF7ug,Hu8AaQE2d3Uo6_EGlpVsUQ,2013-04-23 19:38:45,0
8659,hqAr5h90By9XhU0JJaGqcQ,qSc-bVbrctbnIR1P6sQWNw,2012-09-21 20:58:59,0
8660,3YhG4h4Ok654iVfqdmkuRg,y_xJzKTkZN96V5hvXahX9A,2018-01-06 23:46:18,0
8661,AvXs8_0tuoKbuB4_9ePIZg,BUOPElsq2MP9WTgDbTUekw,2015-12-19 18:48:31,0
8662,lAW03ccfMEuRZiDqvVgc0w,jZSTJr11c4mo9NrKyJodnQ,2018-07-18 02:35:37,0
8663,ikIbEFVQ-vGw_T0j0KiWbQ,y_W-gFtXL9PWunhBibuvjA,2020-12-30 17:46:26,0
8664,TIeXcKbDeGBy-UsgSjRJQg,cYB5Zy8BV_UJbgSRTYew1g,2014-06-04 19:34:33,0
8665,wVE0ZKUNn4vsoIyMVhUtLg,pPFv6CTFK5i8FNj8f3_pVg,2015-07-31 01:21:11,0
8666,lAW03ccfMEuRZiDqvVgc0w,sdFFNnetkv2gWKiWQTiJrQ,2017-01-13 21:07:45,0
8667,xGS_mlHcCUipSKXrHk6CGw,0IdDSSNGXZY-qH9In5cDng,2011-09-12 21:45:33,0
8668,3YhG4h4Ok654iVfqdmkuRg,_WG6kBDUZgs3c7-ULPTbYA,2016-08-13 04:28:07,0
8669,cOuBxqoO8pi3q4WHtMf3KQ,lJ7eghiuciw-qGmfydY7tQ,2019-07-06 14:35:10,0
8670,lAW03ccfMEuRZiDqvVgc0w,iMB5f4Rjz2fRWIBG8FA8vA,2018-02-02 16:17:18,0
8671,uudFcHK_OjA-LR6mkdcgug,7oSh6F1jX1o1sXRxXl7ojA,2014-04-19 22:51:21,0
8672,Gv2wHeY8sQuyEUS8yX56HA,jq2g13C83c3dN6aYWk_x9A,2018-07-29 03:58:21,0
8673,wGVW2Lhli0oUlVKbeVCVjg,xhD8BUIP_RqwuQmnA9p82Q,2013-04-20 22:50:53,0
8674,9SmZsp2AaXhXr4tinaoeAg,mhnY4qbnZavE_NmrbBlZ3w,2011-06-23 16:47:08,0
8675,9SmZsp2AaXhXr4tinaoeAg,dEotxkNxYaoG_7TS3kzUvQ,2011-08-01 20:42:53,0
8676,0p8j4bzkHd-gU8JVoP-gNA,1dTfca-3tWO1xhR7_yqMpg,2013-09-02 18:09:40,0
8677,TFUwyCWSqqEmoaL2qXUvmA,TtHo1VYNK2Zr9lMg2dqdgg,2012-04-26 18:52:32,0
8678,Y2XqSOuYWsc50QoI2vYIiA,s3fbUsazWTTDgSTD3SpjWw,2017-09-14 20:52:53,0
8679,I2vJvj7AXITj9FYjRO1FnA,tWYLzTqjo3HD-Dm0SOH3Fw,2015-11-07 18:00:20,0
8680,W4KsqgOkrDEg18vs_lJhjA,3koeM2Blt-4rEmVIJAZf8Q,2017-06-09 01:12:03,0
8681,wfi0T-xq_P5sKQvwQitlYg,Y7PXw3YOGTvbIs_ebK_JGA,2015-08-04 16:26:43,0
8682,3YhG4h4Ok654iVfqdmkuRg,5bcngipnLPwSR9mDbA2ahA,2019-10-19 22:14:42,0
8683,M9tvS1fBTj6FRmLZKiFEAw,z4-mV9rqVULtqO6swE-gMg,2017-06-15 16:49:42,0
8684,G3h8pIclwUbuu3itJqF7ug,4QVPLhVe-bY9usmRyAGE-A,2013-05-24 22:57:34,0
8685,-2U8X6XX1NV1mYX-2MCtKg,guL3EuVNI18uVYGuK7AFtA,2012-04-16 21:03:45,0
8686,wVE0ZKUNn4vsoIyMVhUtLg,RCh0wxJqytmO1F-yh_Fnxg,2012-08-20 03:03:13,0
8687,WQhgAg8ovchnA1FZCpbyWA,Hf3i3PcNDemoVSCHXuNIxg,2011-01-06 16:37:39,0
8688,2feiZFzICp_mLONEpzY0pA,ivpULDSBS4mP3mJqmziKQw,2014-01-30 15:41:57,0
8689,N5fd36xJuEEHAHLHFirVCg,vDU_pwTCyHBPs-JoklOMWQ,2014-11-15 21:33:34,0
8690,EIpPME2cIuNbhfXrtsSApg,epstNbw4UylgTRuD271E_A,2013-11-21 01:40:58,0
8691,AvXs8_0tuoKbuB4_9ePIZg,CyGxCUdTRGUPKGOgzC6Zug,2016-03-15 01:12:20,0
8692,UqVnFtX7ORbDhMW6Pd77Jw,wtIZzgMEhH5JNV3K4TD-Cg,2013-04-16 00:00:05,0
8693,EIpPME2cIuNbhfXrtsSApg,6FPr7wbkqnRlRmFVniwmHg,2013-01-26 05:22:13,0
8694,xt3vGq6S4zf6MO6kEk_s9A,vDgT0MyVtWZNX4X9j6EsMg,2017-05-17 12:54:43,0
8695,mdOX-9te4ZFFnuDOEKbyZw,z4M9rU6CZjHG8qm4xlUurQ,2017-01-16 23:20:52,0
8696,nY-L_xhOVzAZbnhrrrcAUg,fM6XQeGW70a4EFbjqAAy3Q,2015-07-05 17:52:57,0
8697,DZX8gYuOpgoUXAQFuKKgSA,weU3ci5UJGa1T1o5gzNJQg,2013-01-06 01:31:21,0
8698,FOfvCOaFZVOa_GIsViSPSA,tGl2jBbSVPEl27cw9ljDvw,2012-07-15 04:03:02,0
8699,BERaVyLONpPD-J5S-Wz2wg,3LWPWhqWaLSDq6dktuB-jA,2014-08-04 05:57:35,0
8700,4qWYQFByYk7GXaoKKX8EHQ,slTJuLuvs5x-TtBClXMOYw,2013-04-13 21:51:03,0
8701,Izj0p8HzGEuX5UGQpTZZ0g,dJINO-g_RfwsJcuj9uumdA,2016-03-08 05:38:19,0
8702,c2uNdZrnA1jpiaFwr9VpHw,hc0KmC42EzjXbC83eMIDMg,2015-11-29 22:04:44,0
8703,VHvmnMAnKvqZIxH63BaF5w,EiFIYjK2F5BGQ-PaQ-wViw,2018-08-09 23:05:04,0
8704,28QAqUusH-QrPdbiEem1Dw,HZm0_PkijcqhhjI85kgpkw,2018-09-05 22:28:45,0
8705,M9tvS1fBTj6FRmLZKiFEAw,hc0KmC42EzjXbC83eMIDMg,2017-11-11 00:50:20,0
8706,3BAY17m5WIJZE_sZfJZqHA,BXVCrKiaLq4216LRta03uQ,2012-01-24 20:26:24,0
8707,BERaVyLONpPD-J5S-Wz2wg,zbwzJAQ9sF5FgH5Z2ReVwg,2014-08-07 03:06:41,0
8708,CecarHmI88AsakAeXP-P8A,9mVVUl8KaA2YHB7dIvIM6A,2018-11-23 03:24:12,0
8709,WUe2Znv3qH6pjshc1jjzJg,g9efAF87UAgqbzKwQlOzxw,2013-03-30 02:49:23,0
8710,vq4geAI3cbg4Pswnsjj_NA,Qx32u-8jRlbDEXCQrRT-RA,2014-08-05 19:06:57,0
8711,Wl6o8MHaW8TNWaufAmK55g,4fJ6cBlYAdlwsWiz-NW-0Q,2018-05-09 03:49:06,0
8712,KE4aIUuvl8p2BABubh0cdw,9lRGG25YSg1-HNR7StNC1A,2018-05-26 13:48:45,0
8713,3x-kbXQUhrsWOcp8mUimbw,YXuJEIUUKNfuvolEroEhSQ,2015-05-11 03:59:26,0
8714,VjA1teP4BA2y9ZNzfihr0w,CIqcb6gNJnE06Q8b87tbXA,2017-11-02 20:05:37,0
8715,FOfvCOaFZVOa_GIsViSPSA,tGl2jBbSVPEl27cw9ljDvw,2011-08-21 19:41:25,0
8716,sqEbpJ6XSl_8RmCjFCv9CA,41RbEZa99W2d_kTnYTp_mw,2014-01-21 01:07:30,0
8717,t0Qq0WhaT61mkL8PkXYTNQ,0Bj5xucs3uCjg3pFraMGZg,2016-02-20 15:50:59,0
8718,3YhG4h4Ok654iVfqdmkuRg,AZ9rMTQYWTUPGyHs7BmUPQ,2020-11-07 22:57:46,0
8719,mdOX-9te4ZFFnuDOEKbyZw,9-uRQkRkXdPQmnU1o8wc4Q,2021-12-17 18:20:01,0
8720,wf6JJJCNRwkJCjKLZ-s-aw,rOf6nKWlPvfZvFm4VAZk2w,2016-01-19 01:14:36,0
8721,3YhG4h4Ok654iVfqdmkuRg,vIUJRtgbanbti35MpE0fCw,2014-06-28 07:04:00,0
8722,vhBJpop-h0FfMHo6tgrylg,Ikr0gwXluVyxfe7eXFbHbQ,2013-12-23 23:07:49,0
8723,EIpPME2cIuNbhfXrtsSApg,n-fwa_6YshMouaKgLj-wKg,2015-01-04 01:14:30,0
8724,R6M5aafvjMWxOaIzhAd44w,qvZcebJFv1hqdmccs0hoqQ,2013-03-26 01:52:48,0
8725,3YhG4h4Ok654iVfqdmkuRg,n2UGOBDBmb2qxoxmtOxTTw,2013-08-10 18:17:44,0
8726,yFOhA0a7toBwUffjC68FrA,1EIESRDidLl1QNwaLgqPHg,2011-10-26 23:30:05,0
8727,ud4I38ETpB9IIFokDtxu0A,L5jw_4-FqQcQN6xP30f8yg,2012-02-10 20:16:51,0
8728,TIeXcKbDeGBy-UsgSjRJQg,mVG8DiWaSsryRyIN7nubew,2013-04-26 01:39:47,0
8729,lVwCMNQTwlLzHWOXu1mypg,T5Q7JEaSXK65vMSVW0LZHQ,2016-11-12 18:42:07,0
8730,9nafgUuDMI2wZjul_-vXCw,LAmVd_x8Pm-r9D4bD5I3-Q,2011-06-22 23:40:47,0
8731,vplTH_8XAkXW5Pk76Em4EA,4BVjCMSKc4eJGfJldPB_hA,2014-04-26 19:45:31,0
8732,TIQfgCNYEkcAQXeUthDoJQ,xn4FeQIowIqikQVypgN0QQ,2013-02-07 20:57:46,0
8733,VjA1teP4BA2y9ZNzfihr0w,tvKZ9NxjgR5VwIZMKb32aA,2016-10-05 18:42:05,0
8734,tgsU2AYnlpa2mSYpD44OPQ,jPtMsCPN_lEpf9rOElNC4A,2019-08-05 19:49:48,0
8735,9q6eHoM4fYEtXfiJDbvWPg,22_KB3FITRnuTXCEHsXpIg,2019-08-12 20:46:34,0
8736,I1MHrxdr98VXT-Dj-vEXLQ,kllzL60MYGNpjsdPZeMZSg,2018-06-29 00:56:58,0
8737,tp8r-MKakMtWzjJoG7nJ8A,WCvC2yq3BPK2AN0cfk9adw,2018-08-02 08:46:55,0
8738,ZS6KJLKmPC7xCAwX0avLbA,n2UGOBDBmb2qxoxmtOxTTw,2016-09-08 16:09:52,0
8739,m9R2IKKooGpIDYe46Xcs5w,RJdJ-q9sZTtH5xdHeUxpTA,2013-08-01 17:53:07,0
8740,pNgfY8VRnXRqJswwU99gnQ,L5Hdck6IhHmryDdRRv8U_g,2012-10-04 03:40:48,0
8741,U2cTPixd8mQxM6CHmacHgA,mNRMnCdIo3QzHnptQ5nmMw,2015-04-25 19:01:06,0
8742,nC9V777rlZbKWm3m0QlXYg,pWny9VNzQlvDXV_Fw3snjQ,2013-04-12 21:14:50,0
8743,G3h8pIclwUbuu3itJqF7ug,PQuM6c6pdEOLyInZdzoa_g,2014-01-28 20:09:15,0
8744,Vwslifegl59fQVOe5BH1gw,6uT6Py3nhuNuEyMJ_IADZQ,2010-11-27 03:40:55,0
8745,zxuxd6Hz2tKcpgZ71dYEcw,b0r4eHOd9JzJBt18bSyvqQ,2013-12-20 21:03:46,0
8746,G3h8pIclwUbuu3itJqF7ug,GCqZuQV2d3KCYMHi_diDlw,2014-08-21 23:34:03,0
8747,tgrs5VQ6thhouiEtMU-N_w,3iNJRKN3Nx9MmBpNfXfVDQ,2012-09-18 18:29:53,0
8748,3YhG4h4Ok654iVfqdmkuRg,LqW5PYPsPUNu46fgL5d98w,2015-08-13 19:23:46,0
8749,3YhG4h4Ok654iVfqdmkuRg,tiZ6mTB6zT7lSBvOKgssPg,2018-01-11 23:52:32,0
8750,EBPlkTV090RLRjfVkRj_jA,3G2oeSrucNDjdjr7eH0cug,2014-02-08 23:48:47,0
8751,TIeXcKbDeGBy-UsgSjRJQg,n8F6d2M3vGfQSZCXy_2ptg,2013-01-28 20:48:08,0
8752,roGoHGWTkYrerml4wr6Wmg,drA-69aFRBwlz753NA9a9A,2014-12-13 16:26:12,0
8753,w5gf5mJpV-pOpA7dxMHJCw,WYyLlIICHqqESzG82avKGQ,2014-03-31 05:46:44,0
8754,lAW03ccfMEuRZiDqvVgc0w,blnPWUAm6lTI5VGq1JSr3A,2013-09-07 05:56:00,0
8755,lAW03ccfMEuRZiDqvVgc0w,83qFBPNd9wJXI4098iOn2w,2015-09-13 22:53:17,0
8756,jeBlDdbVlYZoGZeCaW4sHw,CNk6kRggCvXyjj4b7aslMw,2015-05-30 21:59:17,0
8757,kDRvn_aNSnP9OOfcfeqV7w,Y7PXw3YOGTvbIs_ebK_JGA,2015-06-05 06:08:49,0
8758,lAW03ccfMEuRZiDqvVgc0w,m7kkotVaWGTntsfroZaX0A,2019-02-16 10:01:54,0
8759,I1MHrxdr98VXT-Dj-vEXLQ,SK4N4eZbJ-RV9wOjXOnU0g,2019-02-23 16:29:36,0
8760,3YhG4h4Ok654iVfqdmkuRg,b9HRLKTN-SEF5EOmkU-IoA,2019-02-21 01:39:12,0
8761,KE4aIUuvl8p2BABubh0cdw,36F6K3PGGV2ICZBNDoh0wg,2019-04-11 04:18:28,0
8762,kRlC4Got8Uo9RHdEcWVMuA,fGlCiSIh0BGB4_Yn8_1gpA,2017-01-24 05:37:33,0
8763,R8vKAi5Ecj7ID7_JaVwkgA,Fx-aeVOMJ8K2fgPtRyGkSg,2015-08-06 22:45:52,0
8764,3YhG4h4Ok654iVfqdmkuRg,q_1xjztlLeeYo12GBsuZXw,2018-08-07 15:41:26,0
8765,M9tvS1fBTj6FRmLZKiFEAw,RRJCblye8AOfqpu2wMxPnA,2017-03-05 00:01:54,0
8766,TIeXcKbDeGBy-UsgSjRJQg,2joz26si509_AqbE7PSPPw,2013-02-27 23:22:45,0
8767,_ufG-6QfPQyOg8wrH-6e2Q,HgVrP7BAkhyuUxKRaQGGsw,2019-08-22 23:49:45,0
8768,3YhG4h4Ok654iVfqdmkuRg,_WG6kBDUZgs3c7-ULPTbYA,2020-10-02 23:38:04,0
8769,I1MHrxdr98VXT-Dj-vEXLQ,dzXyMoY5QXQIMxHkdbtV1w,2018-03-02 19:36:15,0
8770,G3h8pIclwUbuu3itJqF7ug,dx4XrgrK8VOEJ0cwvFewAA,2014-02-09 00:25:00,0
8771,3x-kbXQUhrsWOcp8mUimbw,vS0rkN7VvEYtYWFOlUJsFw,2016-06-04 21:51:15,0
8772,lAW03ccfMEuRZiDqvVgc0w,nCP9sx9OcN3xxsVwNDptgw,2014-12-09 05:17:30,0
8773,CnzkseV3WTE5W8o5Pa7fJA,cKHwcu5LnNccGc3V_EK5eA,2017-02-23 21:45:19,0
8774,nC9V777rlZbKWm3m0QlXYg,Iw0UBZRhFTENuD0QVX0G2g,2019-09-26 18:12:21,0
8775,W7iLDP6GY4joKZ1zSCOEfA,CDImgve1BDJVaG1XZ_qfUQ,2013-05-14 04:54:35,0
8776,VWm4wgG0-Ca0ANLI_Eb6JA,vS0rkN7VvEYtYWFOlUJsFw,2012-05-15 23:06:59,0
8777,NE4w4E1mgC5x64QZVvD53g,kIZoBswE943dMzfPzNdsBw,2019-04-06 17:12:55,0
8778,AvXs8_0tuoKbuB4_9ePIZg,QUk44voqlOHdGMX852F2Rg,2017-02-16 00:16:44,0
8779,vU-gy6iAybFGseHpU6_jmw,DNTWwdrsxWKFiHzZ6FyyAg,2017-02-18 08:39:43,0
8780,I1MHrxdr98VXT-Dj-vEXLQ,47ZG5ZbGjKypH194HA_HTw,2018-06-03 20:05:08,0
8781,sTP0_RvfdtpXhnJmljd41w,R_3EhO4r3kMSw_W9DpbYaA,2011-05-08 03:16:19,0
8782,_ufG-6QfPQyOg8wrH-6e2Q,Z7ylKudufkf3q2jKQmljVw,2017-09-05 00:00:19,0
8783,JhJPR5JsSxi1R8DirlmAdQ,X7_PtukZ3uDZwuEVnCmqZg,2012-09-21 00:53:35,0
8784,lAW03ccfMEuRZiDqvVgc0w,Nemb9iLSuFgHsU6Rv8Y1Tg,2015-11-20 02:38:42,0
8785,SgAOedJkApjAzfRqHGqZSA,PezAzNrbeJjY-7Ph8Cq7Mg,2016-12-21 20:56:55,0
8786,eSSMdkCnfVe1YEU8hcK5bg,b0r4eHOd9JzJBt18bSyvqQ,2013-03-02 22:51:29,0
8787,N5fd36xJuEEHAHLHFirVCg,AIN2K4n1wwetGrCMiAIGFA,2014-11-23 16:56:30,0
8788,W9MCcOCulBnLyK5zlLVuNg,MkYdc0GubmC_UQSNPIxcHg,2014-08-15 17:09:24,0
8789,--_H9j6ggxvqhh9nPofZwg,mY7DKQ6qQYr_V21TWmspOA,2018-03-30 23:46:11,0
8790,Q5jOFJYhIsN8ouJ1rnsLQQ,T5sRjcMHzqF-c-IKrNhPzA,2014-04-01 00:58:00,0
8791,tgsU2AYnlpa2mSYpD44OPQ,qy4L5mVOJbeLHtAkRcF1mQ,2019-08-18 22:54:52,0
8792,VjA1teP4BA2y9ZNzfihr0w,HidFnrnlxOEbGzg0Xog71g,2017-10-21 00:12:02,0
8793,lWH8xPPRJfuB_iBvWNPnwg,Hcn6gI1MLg4tUJ9SfdUVqg,2012-08-31 00:15:07,0
8794,UqVnFtX7ORbDhMW6Pd77Jw,NEYsxyNO2uKEH4OsGlUIuQ,2010-11-01 23:24:43,0
8795,89DWFohCWCJrFoSqnUGsmg,zypzBqMAwOtpbwg8xSfIQw,2016-04-15 19:08:13,0
8796,3YhG4h4Ok654iVfqdmkuRg,lD3wqitsZ1dl5iRDpRyY5A,2018-03-23 03:38:55,0
8797,tvwJ_6uCXe43vkUFbDUSIw,eQdB1ZjnNspjE7KTFzblzA,2013-06-10 19:29:22,0
8798,G3h8pIclwUbuu3itJqF7ug,dJINO-g_RfwsJcuj9uumdA,2012-11-13 22:39:31,1
8799,wfi0T-xq_P5sKQvwQitlYg,YYhtoCEpgBgTAQ-NDRZU8A,2018-11-04 22:09:23,0
8800,U2cTPixd8mQxM6CHmacHgA,xO6FIZL2UbhTuvUl9jI68A,2015-10-15 02:46:05,0
8801,r-4zmrheIIo-4rrKP2B_Ow,CiH6PFXDnUAz4zRf7PDVnQ,2015-09-23 02:16:20,0
8802,3YhG4h4Ok654iVfqdmkuRg,F87os-6oNyUAEeGxQJKFkw,2017-07-27 11:28:14,0
8803,2XPFAxICeBIAZC74z5qAEw,7KJCp8kdGdxirQqlpnV7jg,2012-11-10 23:51:07,0
8804,tgsU2AYnlpa2mSYpD44OPQ,UrRefLaVbXN-zEE9gMbKeg,2016-06-23 03:18:04,0
8805,dA8Ip8OsKK8Rl-6PE53EOw,yy0u9XTTY-CZ6R6eyHITvQ,2018-05-16 21:14:32,0
8806,CecarHmI88AsakAeXP-P8A,eOWBvwP1MgJx6PrrWBoUuA,2018-06-13 03:20:54,0
8807,AvXs8_0tuoKbuB4_9ePIZg,FS9rhElLqRC04kKyPam8FA,2018-03-18 17:33:28,0
8808,CecarHmI88AsakAeXP-P8A,52wmdzhtILUZQu_VA4gwtg,2018-06-17 21:27:36,0
8809,TIeXcKbDeGBy-UsgSjRJQg,2jYgIeoQVnZRS9Uvo95xdg,2014-10-12 19:56:37,0
8810,wkLKZUk6Mal84TbeI-BO8A,eBm57_vW5fPl7wq6X2_S1Q,2018-03-26 18:53:56,0
8811,Zsucq1c-sjuGxs5jZuUEEg,PqJrAwbKDRbD2LdY9QZ1OQ,2013-04-01 23:34:53,0
8812,7t_fmc4Ag6ACRXjYQGJ2rA,PQuM6c6pdEOLyInZdzoa_g,2019-04-13 00:28:59,0
8813,3YhG4h4Ok654iVfqdmkuRg,7sak6hzo7YKcgDsngUov1A,2016-12-22 14:58:14,0
8814,eMHDd029OvjzUhtFPxr5iw,bsDQPkHQ_cy7D6r2Sr-4ng,2014-01-11 01:52:38,0
8815,EcdjtQ3sfpKSp-j4LM3aPw,7sak6hzo7YKcgDsngUov1A,2017-03-24 19:39:20,0
8816,I1Kn2D6aS__ik2GJnoPLIQ,FwyMABjC2nZlfQZHDptc6w,2013-01-26 23:09:22,0
8817,TIeXcKbDeGBy-UsgSjRJQg,wPfTnV2z3knbxIhUKXGYHg,2013-01-08 02:22:52,0
8818,3YhG4h4Ok654iVfqdmkuRg,Hxmr7w2ufU4wsFeU68HnMQ,2016-02-25 01:29:12,0
8819,gAdfSRAcKmoG5mXWNXjZpA,CaufzwWa7dOW-pMYnZIOUA,2012-10-29 23:11:15,0
8820,U2cTPixd8mQxM6CHmacHgA,R_3EhO4r3kMSw_W9DpbYaA,2016-02-28 21:47:27,0
8821,R6M5aafvjMWxOaIzhAd44w,btYcKUrE0Jc9UUQjlT3zjg,2013-03-08 01:17:40,0
8822,vU-gy6iAybFGseHpU6_jmw,rpdC86_GmmRBKTvF2_DnEA,2016-11-05 08:02:24,0
8823,DgcCohYTe6UKkaCJc-kFDQ,G5jxVV_AIHCquF0B3PqYRw,2015-11-15 01:38:49,0
8824,xTlqpuuqtO0FWs12gd1v6A,g5EKqiD8PkdjId_SryzUfg,2014-11-13 23:06:34,0
