business_id,name,address,city,postal_code,stars,review_count
EBjRZpYi9sM6Wf_Nwd4vCw,Flight Centre,Edmonton City Centre- Suite 142- 10200 102 Avenue NW,Edmonton,T5J 4B7,2.5,6
Cg3-1QNJTcL1oNMjGxqtKQ,LaunchPad Trampoline Park,6142 50 Street NW,Edmonton,T6B 2N7,3.5,51
_hjNI5W_eUiYWVfHsKBS4Q,Southgate Audi,1235 101 Street SW,Edmonton,T6X 1A1,3.0,9
qv59hxXfQHWbToe5_7FY8A,Pho Ha & Hoa,9616 165 Avenue,Edmonton,T5Z 3L3,3.5,14
hIkPN0IOhDRNiWT7Yr7LYA,Vegas Donair and Poutine,16045 97 Street,Edmonton,T5X 6E4,2.0,7
DKCGo-mdHWziFWK8oTbdXw,Jupiter,10408 Whyte Ave,Edmonton,T6E 2A2,3.0,5
MnTGw2VQ0edLbXHfODTEPw,Galen on 118,3914 118 Avenue NW,Edmonton,T5W 0Z9,5.0,5
__qZrCESIQTMEtXTIhcXsw,Bo'diddly's Pub & Grill,2331 66 St NW- Ste 101,Edmonton,T6K 4B4,3.0,8
I6CZ-F6MgzsYBeIB09EJeg,Dollarama,11426 104 Avenue NW,Edmonton,T5K 2S5,3.5,8
PYvTmco7tHdzRB923PQkWA,Brewsters Brewing Company & Restaurant,1140 91 Street SW,Edmonton,T6X 0P2,3.5,30
XOCl-y2ORDwRgTWw9VoKgg,Urbano Pizza Co,10220 103 Street- Suite 110,Edmonton,T5J 0Y8,3.5,20
LX5ZN6yAzTm865vTTpwJ5g,Mousy Browns,10407 83rd Ave,Edmonton,T6E 2C7,3.5,32
h2ZjY4sI-8jAWhfbZcedDA,Century Grill,3975 Calgary Trail NW,Edmonton,T6J 6S6,2.5,24
xBAvGWzKHpWKCdsIN4ofGg,The Canadian Brewhouse,9538 Ellerslie Road SW,Edmonton,T6X 0K6,3.0,65
tfqObueWFtpNS7mxWaswsw,Spasation Salon & Spa,8211 104 Street NW,Edmonton,T6E 4E7,3.5,15
HtQxEGdtpnwH9n-alzKiXg,Michaels,3741 17th St Nw,Edmonton,T6T 0C1,3.5,6
ec2JpNIEH0-eqwAL-5FiWg,Caffe Tech,10055 80 Avenue NW,Edmonton,T6E 1T4,2.0,7
PQWm36WjJFS0u-KgoHZVcQ,Square One Wye Road,993 Fir Street- Suite 32,Sherwood Park,T8A 4M2,3.0,21
AuOsgOoJ9aq5BJqV8wqcNg,PL Nails,9128 23 Avenue NW,Edmonton,T6N 1H9,2.5,6
XdGZtx86LzJAv6TqRIbj7Q,Urban Smiles Family Dental,8003 104 St NW,Edmonton,T6E 4E3,5.0,5
ATfQiVD0A_uEo10nAYZa4w,Royal Pizza,11010 101 Street NW,Edmonton,T5H 4B9,4.0,8
oJrJjrk4JBCJz5Y-VM3BDA,Ruth's Chris Steak House,9990 Jasper Avenue,Edmonton,T5J 1P7,3.5,93
g8XEfUVZka-5NTcXvnITsA,Super Flea Market,5017 127 Avenue NW,Edmonton,T5A 0B4,2.0,8
H9McH3a2i8YeK0PtIAprEA,Janice's Grower Direct,13125 82 Street NW,Edmonton,T5E 2T4,5.0,8
y6muffM6h0ih-X6LtDX1nw,New Asian Express Hot Pot,10412-63 Avenue NW,Edmonton,T6H,3.5,34
aJaYoXDOSZlqeT9pnvCkHQ,Epic Beauty Boutique,2494 Guardian Road,Edmonton,T5T 0W4,3.5,7
r5sCZFp7akbzSbMwRExsDA,Outback Steakhouse,12832 137 Avenue,Edmonton,T5J 1W5,2.5,25
x5Ty8tDTcwBLDS9dT_aQ2A,Franco's,6627 177 Street,Edmonton,T5T 4K3,3.5,13
w-h9nBSe5uRT7GycEEQM6g,Vegas Donair & Poutine,8525 B 112 Street NW,Edmonton,T6G 2L7,4.0,6
4t6t_PKE1z50Jn41aYON1Q,Page the Cleaner,Edmonton Centre- 10088  102 Avenue,Edmonton,T5J 2Z1,3.0,8
EGL_tOfRnYeMTxhBV8RxxQ,Original Joe's Restaurant & Bar,2512 Guardian Road NW,Edmonton,T5T 1K8,3.5,32
sKU9vOkK_neWaDYf9oJXBQ,Bo'diddly's Pub & Grill,4274 137 Avenue,Edmonton,T5Y 2W7,2.0,11
qTx58gYwYT0ku1gjHFUCfg,Tommy Gun's Original Barbershop,1711-102 Street NW,Edmonton,T6N 0B1,2.0,20
06VR_w7-EciJF02-R7J_Dw,Elevate Hair Co,10011 116 Street NW,Edmonton,T5K 1V4,4.0,5
9wjPUaB9HdaKkh5jaz964g,The Lingnan,10582 104 Street NW,Edmonton,T5H 2W1,4.0,109
GpIeqqDZt4nBmOAXKLBQQA,Wild Wing,15845-97 Street NW,Edmonton,T5X 0C7,3.0,40
1raZ6Z-KarwfdfEvg8ZknQ,Mucho Burrito,9558-9630 137th Avenue NW,Edmonton,T5E,5.0,13
mbDTCSRG4uqUbZBpiMeGPg,Rocket Fizz,10544B 82 Avenue,Edmonton,T6E 2A4,2.5,5
Jaq2vRuI9AS3b91S2-ZSxA,Szechuan Village,7906 118 Avenue NW,Edmonton,T5B 0R6,2.0,10
9MybY0Ydrna37-YsLO9taA,Sephora,11100 51 Avenue,Edmonton,T6H 4M6,4.0,23
yF_-RU7gqi7o4WdYQ4r2EA,Rose's Nails,10420 51 Avenue NW,Edmonton,T6H 0K5,2.5,12
dZXKvhu2GIQO8DiaDxU53w,Festival of Trees,9797 Jasper Avenue NW,Edmonton,T5J 1N9,4.0,11
4RgBwyQBpJw4PYPTB0x8LQ,Fatburger,10025-102A Avenue NW- Unit 323,East Edmonton,T5J 2Z2,3.0,23
0wURO6m9nmBXXBpuqmlobA,Dairy Queen,6104 Terrace Rd,Edmonton,T6A 3Z1,2.0,12
HSpOc3IrbXtEP3I18phh-w,Confederation Lounge,10065 100th Street,Edmonton,T5J 0N6,4.0,38
65gWk8ZVVxRdX0BPsINbFw,Four Points by Sheraton Edmonton South,7230 Argyll Road,Edmonton,T6C 4A6,2.5,16
h7E819pxqtzndEh0YM537Q,Bottega 104,10181 104 Street NW,Edmonton,T5J 0Z9,3.5,39
D-KtChzBH1GaswP-SvBxQA,Napa Auto Parts - Main Counter,17310 111 Avenue NW,Edmonton,T5S 0A8,3.5,6
5udVpPum5w3NNasXN3UGgQ,Team Ford,3304 91 Street,Edmonton,T6N 1C1,2.0,32
gtXAx_G5j6K1TmuJ2v5Rbg,RGE RD,10643 - 123 Street,Edmonton,T5M 1Z1,4.5,149
nIUCC1Odk7x45bEU36Vwug,Cora,2920 Calgary Trail NW,Edmonton,T6J 2G8,3.5,76
kApk7Pr8baAV4FzrIwvHFQ,Al Centro,9892 Jasper Avenue,Edmonton,T5J 5C6,4.0,11
lLsbqh1mQV6Rf0cUeZQ-wg,Blooming Buds,4930 - 99Th Street,Edmonton,T6E 3N6,4.5,6
XUUBQQs-mb8Jw2vapcFAng,Electrik Lemon Hair & Body Studio,10453 124 St NW,Edmonton,T5N 1R7,4.5,10
6qJHuIlJ8MnJcjfZjKy0gQ,Red Star Pub,10534 Jasper Avenue NW,Edmonton,T5J 1Z7,4.0,24
smYrzUcVgdo6z4-LWqqB-w,Schanks Sports Grill,9927 178 Street NW,Edmonton,T5T 6L8,2.5,34
fCHvqorlU_XfyQGN-kYHbw,The Pourhouse Bistro & Taproom,10354 82nd Avenue,Edmonton,T6E 1Z8,3.5,96
iR0iaMEowNnH61UFZwwipQ,The People's Perogy,13645 149 Street,Edmonton,T5L 2T3,4.5,29
fFsjs0hZS5Hv9g4A_ZQQow,Orchid Tattoo,8882 170 Street- Suite 1449,Edmonton,T5T 5X1,2.0,10
5UCSP6d0LbMknuhte2_BCQ,Barber Express,West Edmonton Mall- 170 St,Edmonton,T5T 5X1,4.0,9
ABYDLM8zb8GqLDBPyk9sVg,Kal Tire,10530 170 St NW,Edmonton,T5S 2J3,3.0,9
uHvPK8BMzHzwujyxgUU0kA,Shoppers Drug Mart,5970 Mullen Way,Edmonton,T6R 0R1,4.0,5
e8zK15C0NU8iIYjdt5oo-w,Wok Box,West Edmonton Mall- 8882 170 Street NW Phase 1 & 3,Edmonton,T5T 4J2,3.0,5
e6Pdz4e1ScNZFwRMlhQYrA,Herbers Autobody Repair,2721 Parsons Road NW,Edmonton,T6N 1B8,2.5,9
ljEM0v_KClcruWn22B_V7g,Tim Hortons,13015 118 Avenue NW,Edmonton,T5L 2L3,4.0,6
lQAZtbpY9Kgy7Dkz_bEfTw,Urban Diner II,8715 - 109 Street,Edmonton,T6G 2L5,2.5,35
DAJ1ins7cLVwtM_VCIWL6Q,Alta Custom Exhaust,9251 50th Street,Edmonton,T6B 3B6,4.5,6
4lM1ZsIHeUMqkAs7M-Tt-g,Mary Brown's Famous Chicken and Taters,14969 Stony Plain Road,Edmonton,T5P 4W1,2.5,11
JaCpqe0SgpjTMCBUlLrMzQ,Ready- Set- Booth,,Edmonton,T6C,5.0,7
r4B-zMInJGKUSrXYTvbE-A,Ousia,10846 - 82 Avenue,Edmonton,T6E 2B3,4.5,8
Uw8J1QA8fH7XI_vvTx8dZQ,Transit Smokehouse & BBQ,12720 Fort Rd NW,Edmonton,T5A 1A6,4.5,9
MQEM3kZoOj2Z7YjOjiWtlA,Famous Steak & Pizza,13128 82 Street NW,Edmonton,T5E 2T5,3.0,7
uib1LVQIQFu33OHvRGEsIw,Denny's,10803 104th Ave NW,Edmonton,T5J 4Z5,3.0,57
FuehQ0ZaegdOQ_fhI1z7Zg,Apple Store,5015 111 Street,Edmonton,T6H 4M6,3.0,48
l2jlqjfiaQ5OP5k4zw1ccA,Eye-bar Optometrists & Opticians,25-993 Fir Street,Sherwood Park,T8A 4N5,4.5,6
rZSdKl-fA0eKT8M8RQ9OjQ,Memory Express,13629 St. Albert Trl,Edmonton,T5L 5E7,3.5,19
joD7IxY2ttMpl1_BWt-3IA,Brooklyn Tomato,8205 83rd Street,Edmonton,T6C 4E3,4.0,16
4NxxCjnt0Q-52Xx9sorUiQ,SanRemo Italian Bistro,10A Perron Street,St Albert,T8N 1E4,4.0,27
yuKJyBJ-LywcErsyk_jBNg,Urban Bite,13139 156 Street NW,Edmonton,T5V 1L3,3.5,9
F3eh89XkDg4K5NlfBTYihQ,Reitmans,322 Mayfield Common NW,Edmonton,T5P 4B3,3.5,5
RW_05NtkwlCHDPidhhSmGg,A&W,4130 Calgary Trail,Edmonton,T6J 6Y6,3.5,6
w_pbFdkqC9glxLhZx_0hKg,Target - Bonnie Doon,8420 82 Avenue NW,Edmonton,T6C 2V9,3.0,8
_aShVJ-Ys5_w7uD1k5MJVA,Ricky's All Day Grill,10004 21 Ave NW,Edmonton,T6N 0A1,2.5,30
cfPks05x09vrnwCpOYDxgw,Poke & More Canada,7256 101 Avenue NW,Edmonton,T6A 0J1,4.0,17
WtN6tBg9paLBLtrDL3WNgw,Mill Woods Park,2730 66 St,Edmonton,T6K,4.0,8
UMEnB4wdUFlBPiAj3iEJnQ,Allegro Italian Kitchen - Little Italy,10805 95 Street,Edmonton,T5H 2E2,3.0,6
w7yzSn-vZU5xnwBVRdGevA,RBC Royal Bank,10843 82 Avenue NW,Edmonton,T6E 2B2,2.5,6
VXScwlAoqDpwW9_TgiKuOw,Kaj Clothing,124 Street NW- Suite 10125,Edmonton,T5N 1P5,3.5,5
FVTuw609lc6_iDfyR8_cJw,Pink Lime Salons-Spas,10580 - 108 Street NW,Edmonton,T5H 2Z9,2.0,27
4sD9H1GhMIq0KEWBQ0OOHg,Swiss Donair,8308 144 Avenue NW,Edmonton,T5E 2H4,4.5,77
56p80CBDCpnS2t9cU9nZNQ,Northern Chicken,10704 124 Street,Edmonton,T5M 0H1,4.0,148
m3Y7ErMyrJJ3cV8KjUoYrw,Fatburger,5611 23rd Avenue NW,Edmonton,T6L 7B9,3.0,13
FwxVNuaB4WDFx0NmtCLquQ,H & M,109 St and Princess Elizabeth Ave,Edmonton,T5G,3.5,8
paMokAR6uariMzfPxva0Jw,Riverside Golf Course,8630 Rowland Rd,Edmonton,T5J 2T6,3.0,7
P604B7XBIYGSs9_aE194-w,Fort Road Appliances,12834 Fort Road NW,Edmonton,T5A 1A8,5.0,6
iY_K08DOb5KA5NRn2RQAlg,The Barbecue House,9711 118 Avenue NW,Edmonton,T5G 0P4,3.5,14
sOR1mRK4DYYu_IwxN0DI_g,Grub Med Greek Ristorante,17 Fairway Drive NW,Edmonton,T6J 2S6,3.0,13
f7L0jdGf9YC6ein8nMvPhQ,Dollarama,4278 137 Ave NW,Edmonton,T5Y 2W7,3.5,5
VBA7Ne1zI2vARMeFbfMnRg,Charisma Hair Fashion,6871 170 Street NW,Edmonton,T5T 4W5,2.5,5
eBTwqisJxNm-tBfD4ln1WA,CYCLEBAR,5242 Windermere Boulevard,Edmonton,T6W 0L9,4.0,7
Hq3j0LyOHHgSOJs1CpwbzA,M Hair Salon,8617 109 Street,Edmonton,T6G 1E7,3.5,7
Kn38jmiAVvDB4w8mUnz3gg,Homes Alive Pet Centre,13340 Saint Albert Trail NW,Edmonton,T5L 4P6,5.0,24
RYFeIJtfMG9ZhBU9WxX6uQ,Momona Restaurant & Bar,10810 95 Street,Edmonton,T5H 2E3,4.0,18
z-KhjAolUgorZVWSFbVqnQ,Crepe & Shake Cafe,5110 - 50 Avenue,Beaumont,T4X 1E4,4.5,7
Jr21pIDVhb4pCYtYANZKTw,Malt & Mortar,10416 82 Avenue,Edmonton,T6E 2A2,3.5,94
P0-r2jkJmq6P9j_nEKIu7g,Blue Jar Antique Mall,15230 Stony Plain Road NW,Edmonton,T5P 3Y5,5.0,7
BHZFbbMMRA2AEmwcws5z-w,Bang-On,10516 82 Avenue NW,Edmonton,T6E 2A4,3.5,7
h8t_AMU4FpoD7U9b_s2waA,Starbucks,14415 Miller Boulevard NW,Edmonton,T5A 0L4,3.5,11
kl61xun4FvEoRs83a4HamQ,Tiffin India's Fresh Kitchen,5135 Ellerslie Road SW,Edmonton,T6X 1X2,4.0,28
pwDmqMJXprcwpvJGQYzahg,Dan Shing Restaurant,15912 Stony Plain Road NW,Edmonton,T5P 3Z8,3.5,17
zwGUrAhpDHlKFiGN8WJAAw,Best Western Plus City Centre Inn,11310-109th St,Edmonton,T5G 2T7,2.5,6
w7STzUTtrVoHSvqRbwMp4A,Jollibee,3803 Calgary Trail Nw- #914,Edmonton,T6J 7A9,3.5,40
JEz6OphRgWswrC5hdfDd5g,DX Medical Centres,10407 51 Avenue NW,Edmonton,T6H 0K4,2.5,9
dK_KuVeHRJwcwYIPIQadCg,EEscape,10132 105 Street,Edmonton,T5J 1C9,2.0,15
N5zqY5GQRd44mL8MCb7kMw,AMA,9938 170 Street NW,Edmonton,T5T 6G7,4.5,7
u0erOT96yooGb5mdOqtsSQ,Three Boars Eatery,8424 -109 Street,Edmonton,T6G 1E2,3.5,114
_OV4X8iTvO78xU7u-H2XXA,Urge 2 Tattoo,6551 111 Street- Suite 2,Edmonton,T6H 4R5,4.0,5
Hxmr7w2ufU4wsFeU68HnMQ,Simit House,10540 82 Avenue,Edmonton,T6E 2A4,4.5,29
6nB8BiEJ1ZJkKMAPAWpvJA,Draft Bar and Grill,12912 50 Street,Edmonton,T5A 4L2,2.5,8
5tHSl5DjfW5aQJQ-6MIV2A,The Rec Room,8882 170 Street- Unit 2065,Edmonton,T5T 3J7,3.0,40
tEvk8gMlTuz0CLkZxAZB7Q,Napa Autopro - Computerized Autopro,9010 58 Avenue NW,Edmonton,T6E 6A9,4.0,11
aNfMQptqvwhD0b96RKQNew,Old Town Pub,10314 82nd Avenue,Edmonton,T6E 1Z8,4.0,9
1058YRiz5uXKf7fxu-VUgA,London Drugs,11704 104 Avenue Northwest,Edmonton,T5K 2T6,4.0,31
BoUnMqQc4-ye-DGGxsowlA,CoCo Fresh Tea and Juice,10147  109 Street,Edmonton,T5J 3M5,4.5,46
YqKRLfcyeUNK_IPz-CwSZw,College Hunks Hauling Junk & Moving - Edmonton,11415-168th Street NW,Edmonton,T5M 3S1,4.5,8
tVghfIsGDOOx_6j6IBfNiA,Dirtbag Café,10505 - 107 Street NW,Edmonton,T5H 2Y5,4.0,17
sW7k1TFzolh-rGpkjwemJQ,Badass Jack's Subs & Wraps,10005 170 Street NW,Edmonton,T5P 4R5,4.5,8
cxSOGuBVpptHN9OXmWnJJg,Wee Book Inn,10310 82 Avenue,Edmonton,T6E 1Z8,4.0,42
4a6B3IvSoeQgBC2zoz8mZA,The High Dough,8424 109 Street,Edmonton,T6G 1E2,3.5,7
ta8B_P1j_gN22rEy_yO21Q,Tim Hortons,137 Main Boulevard,Sherwood Park,T8A 3P3,2.0,8
QCkGCy3xlXeGLa9Fp7w4mg,A Dirty Dog Spa,10019 167street NW,Edmonton,T5P 3W3,1.0,6
Uc1_v_Z9aWMA4w_u4SoRXA,Refinery Grill,10406 Mayfield Road,Edmonton,T5P 4P4,4.0,46
3ymjaNbsQtl398m69EqezQ,Sport Chek,8882 170th Street- Unit 2551,Edmonton,T5T 4M2,2.5,15
CQ-RlZeg8n8hO4mMlduY_A,Swiss Chalet Rotisserie & Grill,6303 Current Dr,Edmonton,T6W 0L9,2.5,17
qcH966Qfmx2uyN31C6S0aA,Vo's Nails,146-150 Chippewa Road,Sherwood Park,T5W 5B4,4.5,5
Zn-Fm1X8nwjrDtaWV3bQXQ,Alqitta Nuts,12130 161 Ave NW,Edmonton,T5X 5M3,5.0,5
lZQYSppvziur85hJHXNw7g,Yang Ming Buffet,3414 118 Ave NW,Edmonton,T5W 0Z4,3.5,77
gRcz0TU5GAeF2j72eJqOrw,Done Right Moving,,Edmonton,,1.0,7
LazMR0-W2YGc2lIJWh7sCA,Maria,10220 103 Street NW,Edmonton,T5J 0Y8,4.0,6
WNzWL7w9FhsRSU--nGn1Qg,Plates International Buffet,3975 Calgary Trail,Edmonton,T6J 6S6,3.0,58
kJlqHkBKJXQgCBruL1I7-w,Roots On Whyte,8135 102 Street,Edmonton,T6E 4A4,3.5,7
wRn2xpvevZlFbVCCNFylBA,Millcreek Dental,9149 82 Avenue NW,Edmonton,T6C 0Z4,4.0,7
YP7Nxt-FsXLnHLjsziAYmw,Rocky Mountain Icehouse,10516 Jasper Avenue,Edmonton,T5K 1X4,3.5,68
rLy6X5J4tPvzQ9BTHpsLRQ,Cafe Dabar,10816 82 Avenue NW,Edmonton,T6E 2B3,4.5,8
9QUkLC8IV2pkNG7PqqQCWA,Pasta Brioni,7623 Argyll Road NW,Edmonton,T6C 4A7,4.0,22
qrpGKNBRQflKU__6z6Vx5g,Oakley,8882 170th St- Ste 2844- West Edmonton Mall,Edmonton,T5T 4M2,3.5,5
0bva3FQFTS22NZ-jrkUzAQ,The Canadian Brewhouse,1320 Webber Greens Dr NW,Edmonton,T5T 0W5,2.5,27
Kn0kG0Jp1B7ystUiypltdw,Beaners Fun Cuts For Kids,338 Mayfield Rd NW,Edmonton,T5P 4B3,2.5,7
cZhxP40u3nhLRc3mG_aTug,Mucho Burrito,Hsbc Building - Downtown Edmonton- 10250 101 St Nw,Edmonton,T5J 3P4,3.5,10
MGFGKD-ewuXZdd9B31Wm1Q,London Drugs,10531 51 Avenue NW,Edmonton,T6H 0K5,4.5,8
jpRu1GmpXIPn5y75BO56nA,Babas Donair,103 - 10807 Castle Downs Road NW,Edmonton,T5X 3N7,3.0,5
meGxEeFKJkc2GAhWlagEZQ,Chapters,3227 Calgary Trail NW,Edmonton,T6J 5X8,4.0,16
qJFY-iWgxL-UqJFqXM6-EA,Nails 66,6909 Ellerslie Road SW,Edmonton,T6X 1A3,2.5,12
9F_5-axmeqIRZgGx3JVQbw,Oriental Delight,West Edmonton Mall- 8882 170 St,Edmonton,T5T,1.5,9
qAorN7Ms8ccuMJh16NeBHg,Karma - The Indian Bistro,10523 99 Ave NW,Edmonton,T5K 0E7,3.5,8
sH-N_RSutx2tI6Fw9rit0g,Sian City BBQ Bar,5728 - 104 Street NW,Edmonton,T6H 2K2,4.0,5
aGJkk1DILewkL7OSlyNl1w,St. Albert Farmers Market,71 St Albert Trail,St Albert,T8N 6L5,4.5,31
lk-7t6d0_1ln80MnT78L4g,Delton Veterinary Hospital,8203 127 Avenue NW,Edmonton,T5E 0A1,2.5,13
Q339qrtYBubiqrkVPReXyg,Studio Nails Edmonton Southgate,5015 - 111 Street Southgate,Edmonton,T6H,2.0,27
6lyZFGc3HIjZorW404-Q3g,Kebab Express,10355 82 Avenue,Edmonton,T6E 1Z8,2.5,11
AIlB7b7E0P8xVA8EUADhRA,Imax Theatre,11211 142 Street NW,Edmonton,T5M 4A1,4.5,13
p-bMyXaJ3alvNLIMk4dBkQ,The Lash and Brow Studio,5526  111 Street NW,Edmonton,T6H 3E9,3.0,11
E7T0IpVpZ1Wu-oVplab_Mg,Sushi Moto,17759 98A Avenue NW,Edmonton,T5T 5T8,3.5,6
-DmrgCX-mgijdP_dY-6Vuw,Sky High Burgers,220 Lakeland Drive- Suite 390,Sherwood Park,T8H,3.0,12
EBolLF4rYM2sP_lqhVsddA,Fresh Fit Foods,10720 142 Street NW,Edmonton,T5N 2P7,4.0,10
8HIecDYVKwaGAO_8IYuo8Q,Jasper Liquor Merchants,11607 Jasper Avenue NW,Edmonton,T5K 0M9,4.0,10
jh7ltUh43BuzmgPaTf4MWQ,DAVIDsTEA,1 Londonderry Mall NW                          Unit 173B- Londonderry Mall,Edmonton,T5C 3C8,5.0,5
ICY-u2T-cYNIcSVqb9tI6w,Buffet Royale Carvery,957 Fir Street- Suite 116,Sherwood Park,T8A 4N6,2.5,21
cq9-og8H25nyZlBNhXJgRA,La Ronde Revolving Restaurant,10111 Bellamy Hill NW,Edmonton,T5J 1N7,4.0,78
YItdzn46TqsGx2EPY1zNQQ,Bollywood Beats,5645 Riverbend Road NW,Edmonton,T6H 4X9,4.5,7
2ODSw1hc0NbB1cbMpNRuAQ,The Rose & Crown Pub,10235 101 St NW,Edmonton,T5J 3E9,3.5,33
2CmXNtIjdc1WPNElFRFmVQ,Edmonton West  Animal Hospital,9962 170 Street NW,Edmonton,T5T 5L5,4.5,32
XXGtqYn5ocI-xSlcN24FSg,Doggy Style Deli,15131 Stony Plain Road,Edmonton,T5P 3Y2,3.5,23
cVgQFshWZ--7edtXJoSscw,Chim-Chimney,13300 156 Street NW,Edmonton,T5V 1L3,5.0,6
QjO2YivRP36Ftouqk2RoGw,Dominion Medical Centres - Century Park,2383 111 Street NW,Edmonton,T6J 5E5,2.0,9
4IUnRv7odrFPzp1qmkuSPw,Shadified Salon Spa,13620 93 St NW,Edmonton,T5E 4E3,1.0,6
zkdyb7OaZp2-2VHptWHd0g,Bubbles Car Wash & Detail Centres,25 Athabascan Avenue,Sherwood Park,T8A 4H3,2.0,11
avNWN1ZZ-Dse5HbYd9g1vA,Registry On Wye,99 Wye Road- Suite 25,Sherwood Park,T8B 1M1,5.0,5
lvL_24Vo9CLg5Cyimkpdaw,McDonald's,1296 Webber Greens Drive NW,Edmonton,T5T 7C5,1.5,5
UBYnssTkKnUaIttUqpDoLw,Masala Tree,2714 141 Street SW,Edmonton,T6W 3Y9,4.5,9
yLS_1br4AfpDiWbTcCPSyA,Mona Lisa Pub,9606 118 Avenue NW,Edmonton,T5G 0P2,3.5,10
gEo3WkVbqBPqz-g3pInbIw,Calle Mexico,7704 104 Street NW,Edmonton,T6E 4C5,4.0,10
dCXT5vPDsJvDr9ihkI6_lw,Buster's Pizza & Donair,5954 153 Avenue NW,Edmonton,T5Y 2N2,2.5,12
vjvdjThACy5-9iqnpBAHlw,Tommy Gun's Original Barbershop,250 - 140 St Albert Trail,St. Albert,T8N 7C8,3.0,6
iPT6xeu98H0ady9uENJcgg,The Old Spaghetti Factory,8882 170th Street- Unit 1632,Edmonton,T5T 4M2,3.5,74
UHd5DyQ9ZbR7tO9Az6I3_Q,Saigon Hut,5728 75 Street NW,Edmonton,T6E 5X6,3.0,12
hvXFmINyx_BrE_sT4etj-g,Moonshine Doughnuts,,Edmonton,T6E,4.0,28
QafW_ekcYNVOc2p-xTbrTQ,Bling,10612 - 124 Street NW- Suite 100,Edmonton,T5N 1S4,3.0,9
3jfSmj2DvdsNdJm5xrlK8w,Paramo Cafe,9940 137 Avenue- Unit 110,Edmonton,T5E 6W1,4.0,10
5NwOZDv9t4LXHFKwjeE8zA,Pink Gorilla,7018 109 Street NW,Edmonton,T6H 3C1,4.0,29
2PdFzi8waLhjYD_6KWpm2A,Capital GMC Buick,9751 - 34th Avenue,Edmonton,T6E 5X9,2.0,7
RIE6e9zAiMa1XLv4ZG1T7w,Lorenzo Lawrence Salon,77 Avenue NW- Unit 10903,Edmonton,T6G 0L2,3.0,5
6-iHwK72Ji9yP9lY0CH4LQ,Red Robin Gourmet Burgers and Brews,11215 104th Ave,Edmonton,T5K 2S1,3.5,66
XHE6GqHRHrCbFLynYCfU4A,Paramount Fine Foods,12922 167 Ave NW,Edmonton,T6V 1J6,4.5,60
z-3WHevuNrqHybfo2xk_Rg,Avila Arepa,10760 82 Avenue,Edmonton,T6E 2A8,4.0,61
SuR0EOYSdqrNce_vq4hUpA,Bunches Flowers Co Parkallen,7108 109 Street NW,Edmonton,T6G 1B8,4.0,8
sG_2Yy-DVKwl0yO8-RjWcw,Hot Shears,1 Kingsway Garden Mall,Edmonton,T5G,2.5,10
zhFHb0G3SgvXX_-_y0NN5w,Sepp's Pizza,11053 86 Ave NW,Edmonton,T6G 0X1,4.0,14
ieumlG-mpEX3qBnI0MaElA,Five Guys,15420 37 Street NW,Edmonton,T5Y 0S5,3.0,19
RRceLIdZvyM08-XO4JTIQQ,Five & Dive,1650 Bourbon Street WEM- 8882 170 ST,Edmonton,T5T 4J2,3.5,9
_4FbrGumeyeOeK2kbDFxEA,King of Donair,10364 - 82 Avenue NW,Edmonton,T6E 1Z8,3.0,28
IGd9bcYkZ-39QIjd0HrX5A,Bud's Blazin' BBQ,15004 Yellowhead Trail,Edmonton,T5V 1A1,2.0,17
TJjQFgDUSR_B5ndK_T_6_w,JOEY South Common,9911 19 Ave NW,Edmonton,T6M 1M4,3.5,98
bU5oPiCnT5xXb25mXVxh2A,Sushi Train,10725 104 Avenue NW,Edmonton,T5J 3K1,4.0,8
aR94zq5KqDyoj3Itgltd4w,Homefire Grill,18210 100 Avenue NW,Edmonton,T5S 2V2,3.5,62
4OQvs1Z5kJRWLFuBaMHQ9Q,Vida Bar & Grill,12225 118 Avenue NW,Edmonton,T5L 2J9,3.0,5
LhmDtttZpQdhDz1GMPsXow,The Cajun House,102-7 St Anne Street,St. Albert,T8N 2X4,4.0,52
k6s6iOeL-Ur6zvr5kHEF8Q,JayBees Diner,12707 140 Avenue NW,Edmonton,T6V 1G5,3.5,11
rcXGrE-U7b9MjOJiYZ9SBw,The Russian Tea Room,10312 Jasper Avenue NW,Edmonton,T5J 1Y7,3.0,21
_JfYsP4TR9eTEw8_G3Ivdg,Cineplex Sherwood Park,2020 Sherwood Drive,Sherwood Park,T8A 3H9,3.0,24
netWsdUBNbYMkCgUr5a0dQ,Starbucks,1 Kingsway Garden Mall NW,Edmonton,T5G,2.0,7
hEU1w9IQP4vc-Rsz-zgWbw,GS Salon & Day Spa,663 Kingsway NW,Edmonton,T5G 3E6,1.5,5
WtricvFerl2E0O-iGRLUAw,Dragon Buffet,12724 137 Avenue NW,Edmonton,T5L 4Y8,3.0,13
m7mAVRFEd2oRHkMgm0nayg,Wilfred's,10429 121 Street NW,Edmonton,T5N 1L2,3.5,54
26EPJeHypRPvF4UgJWi2Zw,Remedy Cafe,10279 Jasper Avenue,Edmonton,T5J 2W4,3.5,155
0s9wc8XMhxgKbiHUreqeRw,Hanjan,3735 99 Street NW,Edmonton,T6E 6J7,4.0,99
beFJnRI8W-6AtUpCjcE2Tw,Joey's Only Seafood Restaurant,300 Manning Crossing NW,Edmonton,T5A 5A1,2.5,14
