user_id,friend
IXGSdbv1RMGBOvIwohDikw,VjA1teP4BA2y9ZNzfihr0w
njPQHentED1HlNh8mD_M_Q,lAW03ccfMEuRZiDqvVgc0w
EcVKTTuQLSIfKEz0VT27CA,V8CJA2z63oRD3ZzslTOskA
GZMXVdlnPsZJNi6joI7Ofg,yNzCJux1-jLR9ydfKnsWgg
7JXfNRVt4T8SM6E08RTBzg,8Vp1yu5zPxQI9jysuI3Y8Q
UWYe6NHXx-Kp9OBETiHcig,ckG7-tdMfxiukdA4jEnE1Q
KChYjd9ikBumAFMQX6AnGw,yNzCJux1-jLR9ydfKnsWgg
n4BM_ERVRDhN8wshfKk0CQ,VjA1teP4BA2y9ZNzfihr0w
1WbRhCAs9Xz4_tY-ivChIQ,aEPeKljS-2WqZfQIu2gIXA
FbJdXd6fuU_1hL4T_RJXDg,umtgodwJQ4e7MUxtZ4MEJw
GePGKbSFvpg3kqpB9DLPUw,U2cTPixd8mQxM6CHmacHgA
Z8B_4aqx6t0mUAR2yb61jQ,jeBlDdbVlYZoGZeCaW4sHw
-0qYYBpBXdkyfEFh07VzvQ,KP0-XIOakoTR1jDJ5OJKww
LCMTzKQUJKipyo56jLEI_A,YOdGOZc7xHaKGoVM8gNZiQ
CHYdNM4dw0OTR-Z_GHNEtA,A7KaGGuusk7mlC7gr6Ljdw
vbIE4XdBlzD2ObkOfS6czg,VjA1teP4BA2y9ZNzfihr0w
1NSamBCvVNns01B9M_ZO3g,UCe-7QNr58Br92x7TikIjA
EYBVV43JLtbW58G9divgEw,roGoHGWTkYrerml4wr6Wmg
I1MHrxdr98VXT-Dj-vEXLQ,mdOX-9te4ZFFnuDOEKbyZw
mVTySRjKqwwfpAVYQNgYGA,kAR7UzaBE9dVOSE3CasRYw
yRqw__4l7ZcBQGZtQL2nLw,06NP34MOqHVaoppv1U0NSQ
6vSVGIQtp2p1i35VJnmNOQ,X5VL_N2qt1NDxYpcB_EmBg
vl26b4IOw1n-Snty7cgVpw,jca7BXmZ2pVtvq9yrWzCeg
ACKqVTOTAZylVeuzvcVqhA,-X3kQ8lPA4IadFccYVXE0A
8irRrKZNyFBYXlUAH277hQ,wRvMz57Aa_6znY65lSqkzw
thSq91FZbtrpa5dGd3TMbA,VjA1teP4BA2y9ZNzfihr0w
00NbY_rbUqgX4YWB1DU_AA,ooSax4rjT4v7XEn0bInBBg
JRHnA1dZTdr8CIKWCRr-XA,tgsU2AYnlpa2mSYpD44OPQ
HEuJqJoWNtdnxZZp8TCS8A,ckG7-tdMfxiukdA4jEnE1Q
l-G4pG1kl5440PoxKia0Pg,mdOX-9te4ZFFnuDOEKbyZw
QvoxPWfsKhZzq1gBNXzJWA,ooSax4rjT4v7XEn0bInBBg
Qn9pKtGSM1sQNd-vnbe8QA,VjA1teP4BA2y9ZNzfihr0w
moAQtWDdxh0qwmt3zsBoEA,VjA1teP4BA2y9ZNzfihr0w
6usTETzaK-VNOGvJNnpB2w,ooSax4rjT4v7XEn0bInBBg
-PI7gSutrD_W5T3E3lL-jA,GL9vbvSBR_CymWZ9EvY3Lg
TifZc1elwBFpTDNtr8HalQ,VjA1teP4BA2y9ZNzfihr0w
GLQkd6Ulb5QVYgAkwLOQUA,VjA1teP4BA2y9ZNzfihr0w
_cDJMptFBl8Hijm-q50I7w,oCqTVbvDDquwa7ZOA8ccyg
neRuEmuOvLoJytHJ7SBTwQ,wsoQQEGjBUEVTo1cn1fq1Q
oQo0pv2TnFtZRHsTMqjuQg,2qEkGVuMDvhhQVvOjE5P7A
hkx2-aVAS8moW-O8KjqTVQ,ooSax4rjT4v7XEn0bInBBg
YslWz67tHTdaWF3BS6S5uQ,ooSax4rjT4v7XEn0bInBBg
cHT_8mem3J1Lbr4TtuwMzQ,VjA1teP4BA2y9ZNzfihr0w
YzAj3yDOlfyBXnzpJPZu3w,ooSax4rjT4v7XEn0bInBBg
uKmKMGVGEiaXh3IHf_0GCw,Evft0AMsikzUXOM2Y-E5LQ
18ev7SmZzNy0dgjhSf2u7A,VjA1teP4BA2y9ZNzfihr0w
Ngxtr9hb3rvMDEcduYf2gQ,VjA1teP4BA2y9ZNzfihr0w
bMNMjLh8NKzuYbYYKqrkmg,ydqlmGDQ3pPy3XdR9XTwpw
uevMxFkOg73Y3n19eWYaHQ,3YhG4h4Ok654iVfqdmkuRg
wSoKqlaILnR1oUkzT2uWhw,Vwslifegl59fQVOe5BH1gw
_p9eFqOgpFIvr59tPBbomg,VjA1teP4BA2y9ZNzfihr0w
5MNFMGOAhsGAzZ5L5MFF6A,ooSax4rjT4v7XEn0bInBBg
ayaHZ2YQRnzRNkiaHFsayA,VjA1teP4BA2y9ZNzfihr0w
5bYD6a2X92uxxSJSG-d1Kw,VjA1teP4BA2y9ZNzfihr0w
xjafuSH_qDHXEkU0LyAxvg,VjA1teP4BA2y9ZNzfihr0w
sN8Q_6r9mV7thUUMOwqsaQ,jVYzrVblDFSuL3GHtt8ZSA
PyxmZv65KI0ptzyh8SpFqQ,tgsU2AYnlpa2mSYpD44OPQ
XNJi8mqlVqU_tPLqr0gtTw,VjA1teP4BA2y9ZNzfihr0w
C4X1Gv9iuDo2bSyZjkk47w,yFOhA0a7toBwUffjC68FrA
ZzbvJMq1SqUh18zP4MQKNA,Iprn7raIGsZnMXFymmruFw
-Leg0mzs4Fj5TDVIRLjLtQ,VjA1teP4BA2y9ZNzfihr0w
PE5ZjPB8eqla8nrU04jIZQ,l9be6lRlJhumEM8ruMMJ7g
kmqiafTmXtuvCXGeIs2CIQ,VjA1teP4BA2y9ZNzfihr0w
z2bZqfFkyWhZw7xOz5pIjg,sVr6_v-lwixu3VREOO9XpA
oIL2-KbtUq-jEKFedb0X4g,GL9vbvSBR_CymWZ9EvY3Lg
nIcCB1NVbU0H59fmn9HqRw,tk3OiXwUbxzYLiWaJrql5g
DZfn7nnRydSRs6M1XfICUw,VjA1teP4BA2y9ZNzfihr0w
Eh-5BxMqkQsnPvtBkfWmjQ,VjA1teP4BA2y9ZNzfihr0w
-6bkYGD5J7szG0JAblLmIA,OtcFh91zUxrib1vb3QHixQ
baDcCeo_5XI-NZsRq7K4Tw,Zmvo9gKQm2-74VDBrAGkFA
0Ytkyj01gHYjyfxNrqZ4Nw,3YhG4h4Ok654iVfqdmkuRg
HbOCNMsWbI-OA-9-3t9w-A,VjA1teP4BA2y9ZNzfihr0w
VBg9R9II1sBe-8tCrbkDNw,VjA1teP4BA2y9ZNzfihr0w
6tt-d1I8w8LL6SKuSzseYg,VjA1teP4BA2y9ZNzfihr0w
9_Rp1f4_3zBMyXdD89yeiA,VjA1teP4BA2y9ZNzfihr0w
Aq2Ee6ElTu_1tkIoCRi41g,VjA1teP4BA2y9ZNzfihr0w
TcbZMotP_ZwaQYwGvH6e4w,jZq51opDMNLWDWmnIOPc0w
UajLAdOWm21mz_Z0vhu8Rg,nLJVv1Sspf21j-kAc9e69w
AolrTEG_96LeDTTNcfqZsw,VjA1teP4BA2y9ZNzfihr0w
f_2gwO772g2pWE-g31RCOw,TsUTcntqzptTGVh9dqiIbA
jgjFYyg_mWUMDw_VikAw-w,ooSax4rjT4v7XEn0bInBBg
9PrdPgL5zme4Ho-h9jg4Rw,bcBpqTJsZx2cvBayUt2hgw
7ZE1NawhC_okwD5MK4Oupg,bbjznQ8v4k6PWGjIS_ccrA
Lmee0FFuuJ0e0kboiv2rCA,VjA1teP4BA2y9ZNzfihr0w
YAgYJepLltKbvr7xGxTSzQ,VjA1teP4BA2y9ZNzfihr0w
vplTH_8XAkXW5Pk76Em4EA,VjA1teP4BA2y9ZNzfihr0w
TsUTcntqzptTGVh9dqiIbA,f_2gwO772g2pWE-g31RCOw
U9-qGgadVvRvG5BYJAPMrQ,ooSax4rjT4v7XEn0bInBBg
rE_Kmd3qSlCSGRK8BP40mg,oUK6Xs5dPPnP4whFeZExGg
JoPSWqPHjlDmEzPlPu8K3g,lAW03ccfMEuRZiDqvVgc0w
aRveSu-s18UcFje1VV7nPQ,VjA1teP4BA2y9ZNzfihr0w
QNvExZFO75iKyhiJqOVumQ,iA7BZDmgRhjurkPdzW5zMg
bjOQOX4VJbadKWmhlbu9_A,ooSax4rjT4v7XEn0bInBBg
UKyrbUldKT5QNrcczwf_xw,VjA1teP4BA2y9ZNzfihr0w
_7tzdWVVIqtsBHPLMCFk7A,UvJugVw9PIABzdnK-bR1GQ
nNKiNKkRxtpb97NH6KdpOA,G3h8pIclwUbuu3itJqF7ug
M6FVQP5jl7VxCzDBYVhFFA,VjA1teP4BA2y9ZNzfihr0w
Hyu9_466PBCDM46UGW9_PQ,Jn8louhYd-BA7m9AqdRciA
uScRt97c1H97uLjow2k1pw,VjA1teP4BA2y9ZNzfihr0w
oy1al7IJ75ZH_Fh9ho8zwg,VjA1teP4BA2y9ZNzfihr0w
dDXF0137ZSHwxVYSRPBVBQ,ePz-zWKwRh7eIOODHHs1YA
11Hpl-mL1BGiYvRY9GQ2HQ,VjA1teP4BA2y9ZNzfihr0w
w9c-WtRS9jTi0Wh9EyGRdA,VjA1teP4BA2y9ZNzfihr0w
YVzbsfwhe_94sqY8PFYD6Q,xleRbspkF4syTVRqpfdZ9A
3ohF3oFVn_aNRDgh0Ju9xw,VjA1teP4BA2y9ZNzfihr0w
VpWaV4hoDvNE231b01qXvA,lAW03ccfMEuRZiDqvVgc0w
GN-h1YJZGJbuRVQpnaxAwQ,VjA1teP4BA2y9ZNzfihr0w
a_YTPtyj-Vx5aCqcXAAbdw,VjA1teP4BA2y9ZNzfihr0w
utZCfDiUobGmOiTzo4oSvg,lAW03ccfMEuRZiDqvVgc0w
v0P6nvBCwTP4GDfKtDoX6g,VjA1teP4BA2y9ZNzfihr0w
5JD3kzMg9ItvAg6AQw3Ejg,VjA1teP4BA2y9ZNzfihr0w
fGRudtqxTDdYjXPh1iqSag,VjA1teP4BA2y9ZNzfihr0w
qwtOW6Ad16KBmVDiuhOktA,VjA1teP4BA2y9ZNzfihr0w
ZZQ0g2DnXw3iXv5LgGeY7Q,VjA1teP4BA2y9ZNzfihr0w
rmEz37R0_7jngET9mE9Yyg,VjA1teP4BA2y9ZNzfihr0w
ONvthO8o5_7bPefaagdZUw,VjA1teP4BA2y9ZNzfihr0w
ED9jkfj1hPlUuQAdK5ggiA,VjA1teP4BA2y9ZNzfihr0w
cva3Ui7Y7jmGg6kkNg3dzA,VjA1teP4BA2y9ZNzfihr0w
UQQZTNZMiuRUofZ9sTk10A,VjA1teP4BA2y9ZNzfihr0w
Tl2x7NNY6_7XUjXJyDXt1w,lAW03ccfMEuRZiDqvVgc0w
lKj_MNraPKta62G6bfCEYA,VjA1teP4BA2y9ZNzfihr0w
-_TBlZG9fbt1yHLcu8hS0A,VjA1teP4BA2y9ZNzfihr0w
I7NLWBIfqcSns-P9B_4jfg,wfi0T-xq_P5sKQvwQitlYg
Qj6CNAy9w2THwNpkoFFmsg,VjA1teP4BA2y9ZNzfihr0w
qv_XS5whgWVSwS61ayNbHQ,8UiOdCijuc3Qa2dtL1kspA
plwYSf3CwOWKk8EKpRI8_Q,VjA1teP4BA2y9ZNzfihr0w
-BlUnqDSjUU9ms_DROW3NQ,VjA1teP4BA2y9ZNzfihr0w
Y8x_vukqeJSkZxkUQfNKQQ,ooSax4rjT4v7XEn0bInBBg
GUb8jK4oM1OnCTPyxdfvTg,VjA1teP4BA2y9ZNzfihr0w
iETU6-eU9JDDfaqsAksCLQ,SZ_vb2AS-9TCTZ3f6CMyJA
sOkInaubnUehL-J42jguiQ,VjA1teP4BA2y9ZNzfihr0w
E-OgvcGjpTA5wGWCL_IoQQ,VjA1teP4BA2y9ZNzfihr0w
mSuwSopTEq9aAxwcffQUJA,VjA1teP4BA2y9ZNzfihr0w
rNGqwphf2EeMNzT9c4GgVw,uCTVMrpb5Y9ObtqPrxAPRA
wIK9sU9AZ5_nT2uVf4EPiw,kj7lLtDoFnoa1m8YScW_gw
qw86cakX4BV2CokAWyuVug,VjA1teP4BA2y9ZNzfihr0w
C0ZCOvs5Hye9rAH6rXkQFw,VjA1teP4BA2y9ZNzfihr0w
MpS68PkBR0BiBCv9Z3HR6w,VjA1teP4BA2y9ZNzfihr0w
LCIhTDdv4_lz3ry5ZGpsUA,AvXs8_0tuoKbuB4_9ePIZg
jZPpBmN_aDNqki1_QPO9rw,VjA1teP4BA2y9ZNzfihr0w
fsi2phLeyOgXIqtX6ClW2w,N5fd36xJuEEHAHLHFirVCg
P7VdxxOsp6CNZ2SFp1kxTQ,VjA1teP4BA2y9ZNzfihr0w
PD8tyVBpn-6JMmZPI3Z9qw,VjA1teP4BA2y9ZNzfihr0w
4c5Eq4t8dgJRrc48otiZeQ,VjA1teP4BA2y9ZNzfihr0w
uCTVMrpb5Y9ObtqPrxAPRA,rNGqwphf2EeMNzT9c4GgVw
n71yqs2H7U7YXdV4PlYanw,VjA1teP4BA2y9ZNzfihr0w
a_PkiJ8c288OIV7GL8g6Lg,VjA1teP4BA2y9ZNzfihr0w
ZjX5rwOeY7CvAT16wOY_3A,Wx7cbLDqYEL3_aVZwh82Ww
qMRD6BPoHLhv7-CW5KUNoQ,M2B2GCM16E6DOC_NwPRekQ
Jbvk_EtNS303eBobAPl6tg,oUK6Xs5dPPnP4whFeZExGg
isxAbDEgpWY-aXBrj0J6QA,NOoTNJEoUh_qWCXPTUlOPA
iRnyB8qoQITVUTe1B3rwzg,jVYzrVblDFSuL3GHtt8ZSA
eNLA0CTTpwbZm_43gdmN-A,oUK6Xs5dPPnP4whFeZExGg
3zCrdSE1yHEFPf-WcaNLng,wU_hy7rSCc_ssq0HNzpRCg
Wc5L6iuvSNF5WGBlqIO8nw,V2mjs_J_GzkC9sMk1WiXSA
aF2zZHEw-kkN9sgNnBeNNw,Vc4QSYKAOf8NXriGXo919Q
xP3hB3UoOFrbo6yx0LdNKA,G3h8pIclwUbuu3itJqF7ug
AR0xd1reSN9IKEw_liS42A,G3h8pIclwUbuu3itJqF7ug
w0bBJ8PUFhq1HZulFco5xw,Vwslifegl59fQVOe5BH1gw
zyoR-051xmIhp0BdS_sTsA,Vwslifegl59fQVOe5BH1gw
ryQRIWgIRF2SpQSs-gIwiA,PVgujsRzC2UgPWanCMdJxg
wk-02IN9AXISrEikGVh1tg,XNrPhwfI6RQWvh1c7BMEfw
OU3ttiHlp5LV5F_tlTwg_g,lAW03ccfMEuRZiDqvVgc0w
qO9zlFWNHoOxkueEu4Fswg,W7iLDP6GY4joKZ1zSCOEfA
-GJ8_3FW1bHNS3V9dr2jOA,oUK6Xs5dPPnP4whFeZExGg
vSo1onC0sufySEWLQZD4gQ,iXztFdteQMsKhajVwDGXDA
vPnNkFBN4BC0KVx1xkWR2w,BRkfT1_6dVouyUVfN4R-Pw
o9GmNA-yKxnVOcsB6-EqhQ,vi0t612Xq4x5HDbZU_HfHQ
xlzE7EJE5RxGpL-luI0vDw,4qWYQFByYk7GXaoKKX8EHQ
_Z6Twt1u-v_-uPIFtNFL0w,I1Kn2D6aS__ik2GJnoPLIQ
wZHxZjPt5mjVKYn70uc5OA,xsTnWmmQf61J9avXyq8JTA
ooSax4rjT4v7XEn0bInBBg,-hls3HIM3phfsrE_oLkVcA
W2HOevCGhYrxHOd8pcUSPA,G3h8pIclwUbuu3itJqF7ug
wH4djwYKDxad4NOka6PX5w,X8L6QRBnuB0jKwlHxgtO_w
NUGJEi0vCmLz9HjL1fcZEA,a0REzCBCztw5pS0_BOTa6A
afKQ9A2ICQZxYtJlq-eBMw,UHR7QLN0R2ca2RdaNgIptA
CYsju6m-r5sH2ZS_Gr_I4Q,TIQfgCNYEkcAQXeUthDoJQ
LBz3xzdoLsV3-8w71tzwYA,PkeDOqXbgEOkR-aKUHoQ_A
ntSCnDAqniICY7KGOGsHfQ,sP4sAR0YvBjyeDOVM8OooA
7DfV0IJn7XttFuOAnEWAVg,Dxlinyt22A-JgUjW3r7Krg
jXiOot1TUEEdEib_oUFRMw,tjQiaGGiIYN269ajDftq4A
GjB1eV_xlS0JPAlna4SEWw,xmopL52u3pO6HPXyEmrBQA
LwRCxOIKgIvv4VTt2wmHaw,AQm-5XFnAiTrkH0ZGlUklQ
yoDmEZ9lwMTwEeU7cnNcpg,Gh3K8GGn61IOCffX6xKF2Q
5P_eJ6fHecXKvrZphXsIpQ,_gGmS9ktBBxXWnLO7IJwAw
7Qle6SncIjshiXcyPWvvlQ,G3h8pIclwUbuu3itJqF7ug
TMbzmpwFiKeScdgN2zaCFA,DUDhdQABPrH1Wk7Mx57Olw
4_746TeIaD9HspddKTuvMA,Vwslifegl59fQVOe5BH1gw
qFWVO1wVfXEtA90k3nntlA,G3h8pIclwUbuu3itJqF7ug
h5ik3TxBMamVW3KWau9SHA,NmMzIHvic4dW4aEZVhZ1PQ
dfO0W3Dsu73xFqVPG3TftA,jVYzrVblDFSuL3GHtt8ZSA
XX-_D5JO45oklc5tp2qdow,qxdOpYwh4VTYsSRccG4wGw
c4isVD2wMVtDA6m5CRkI5Q,Vwslifegl59fQVOe5BH1gw
ZF82CFIAIPCRwX-ibVZhrQ,LqOAgmXiJoPV4HEsKjfDRQ
JPjXJrYjxJ8Z8XhsldyBhg,LbItzInHCXjRIMEUR6d3ZQ
rSBQzvd2SIA88eybr2PCbw,wf6JJJCNRwkJCjKLZ-s-aw
FKG5vgsseGpe_BvJOe0NLA,FJBjDGNfcZXwPliA18-wwg
rjihZWQcMxeYeL4PCT3-NQ,3EbbtyzdtdB9HmStgQwuHA
6MQpgsfFoxm1AKaIW5e6Ow,88-lotxGdEulATAIY6mqKQ
TCOD3wGpANGyAp7mvyMtTQ,rlTKSFM9BFtS0kFQ_JdZJw
mSqJIWLY0d0rW5-Q0QufpQ,OU3ttiHlp5LV5F_tlTwg_g
0ENd1AIvSuHjpxZmGE7WEw,_hlbBLvK97c8Amo36NoqKQ
ArepKKNAknnbHuYAp36huQ,s6sxWKYl1aJ8kNE9ANkvgA
5l4cUy_IOQ9xMhCk9QhilA,YqMYGXzmsaWC3snlv1y-Vg
wxRUDy9RXsURHg6X7HnbVg,Vwslifegl59fQVOe5BH1gw
V_5OM-SRX3tADAFkWyW2Jw,tgsU2AYnlpa2mSYpD44OPQ
SfvNfZU_Kht9EaeWuYsxhw,8Ldrd41aJRcPrwIJzuAojg
Ug-LDocy4K5BXSWCeSiUwA,lAW03ccfMEuRZiDqvVgc0w
SFW1ldQ3UgVnDrNC0Gr5Sw,GL9vbvSBR_CymWZ9EvY3Lg
qR01OP8OAzC8nbzj9SiZUQ,zodwpa8w4zrWiYImo_moBA
eF0QdGEv1eMNxmwXXivkhw,XmRPxcaYF2-1eGWr1zTYCg
iwGDx9e1FKjCu-EpqrWpzw,gw6WxtB2GULaR4-eiBHk3g
YY9xCjUhnluK8HDAvil3Ng,mdOX-9te4ZFFnuDOEKbyZw
J-46WmgQ6SOjJZlS970GNg,kkDUDXchYnv1cUbvhboh7Q
9mZ6n7vsN3kVjxp3-n974A,J3ik6WNI2LhXpqaBpaa0Hw
xleRbspkF4syTVRqpfdZ9A,TIQfgCNYEkcAQXeUthDoJQ
YqMYGXzmsaWC3snlv1y-Vg,Ug-LDocy4K5BXSWCeSiUwA
XFdnw3axHcv7g9qSipUp8Q,_rq4D0fYc36-26jVy4gwWw
MzTkvZ3wf2WpFFio1qfvNQ,iEhpkdXhqA6ozUBwKYPPPA
45_KfcldPuqZsSBtlh4q1A,NRYsXEM2EV5vBNt4R-42OA
HGOb5ftNHagy8kGKGubBCg,P9FOmILfePc3wiPMbpdLYQ
wXhjFiWFDdcfH5Gm3Vcf-w,sVr6_v-lwixu3VREOO9XpA
qXaFXyYPt4vg3bHcKNZeQQ,iEhpkdXhqA6ozUBwKYPPPA
ZyyE3aQixJwecjkmvl2nIg,PkeDOqXbgEOkR-aKUHoQ_A
LVmnrFnjghxZQTwFsaOmFA,lAW03ccfMEuRZiDqvVgc0w
cJSsWkMFnkRkJvc9dtlCAA,djxnI8Ux8ZYQJhiOQkrRhA
1nTGhcG7qqL4qNR8pBwc3w,s7HqKxp2e_jCrzFflMIWVg
ENvRqDhXcahgN_A4xKXyhA,nq1tFdG96SjForl_JimJFQ
XFJvhbOzk6kUNB6-LKTDFA,GEX7xY2QZlOOUozFiUAjgA
LdXVwiv3gvieDiTXHHpvYw,3YhG4h4Ok654iVfqdmkuRg
8Ggt4vDYC73pv5wfYTPJsw,LVU1Q7iGJqxaYkXDWUpAwA
oG25GG3t9GqkvvRewCmATA,VjA1teP4BA2y9ZNzfihr0w
lGYXMqp_4H4nl5gUM-YD4g,bQqSCBnZGmNoC2Vn8VGPlw
8NH9dV6kRRo29CC0zbyftw,Icgn7cdUgBgWbcn4-D3eDA
ZD0SASBe1Vp5-Q0ueFG1Fw,yS07jpW9k0nvk05gCTF-hQ
Nr3jeAfFeKI9kTJXLQNcrw,DZX8gYuOpgoUXAQFuKKgSA
Xw5VnXGFS77CE278fw5Rxw,lvP8Q-BxAqwgNpENGAaHQw
cXygp0ImOmk69aazAm9V0A,RJqSpP4P8LQohlZDb5-s0A
WK4VQeEmZbblD1cG_4-RXA,VjA1teP4BA2y9ZNzfihr0w
1t1l_9II5zzBDNK72kYs3g,Vwslifegl59fQVOe5BH1gw
GaTTYELln1f4XyryEMjMZg,vSo1onC0sufySEWLQZD4gQ
qpCj1O8nRfFFXKTpSlSP8w,lAW03ccfMEuRZiDqvVgc0w
yg-F693BEPN7V3UvdrjRZQ,djxnI8Ux8ZYQJhiOQkrRhA
gg8YVsh9VlnsRZJ9GVvzzw,VjA1teP4BA2y9ZNzfihr0w
hVRwMMQOs9PpC0fzB8WjKg,3Z_so81kT_euMji0y5ax8g
P0Tzk85GdOdu2gW05LI61Q,lAW03ccfMEuRZiDqvVgc0w
iQFTz7D7q6r0KeWYmrriug,W1lXJ-2s8AmXrmg7eOCrwg
80umKL8YBk3OFwXWfchDmw,NoB_mtbwrz4aZ2-z5Tpfdg
dHnChWRwvlNwYIZuRc7KzQ,VjA1teP4BA2y9ZNzfihr0w
yi4nsMJI0U_ERjg6QxEx5Q,nxNbECM73v1QowqpKS_ADQ
BhD8Q70InnQ1UwoGtLbzUw,VP37hnfkOmc_op5h_PEVNA
10MPjAtRXJTIh_EtluQLuA,VjA1teP4BA2y9ZNzfihr0w
FJ-qoss35ahSXkVbAabf3g,tgsU2AYnlpa2mSYpD44OPQ
FLyMBlJ_SLtuDRgj2GyDSQ,whs2bL6uOx35epjNN2Bd3A
ZCJiht54yuf_KCpugED_XQ,NUGJEi0vCmLz9HjL1fcZEA
i1cT4hDhlhbOFTsoH_kXDw,JBdlkrZ51ESdFMmF9K2YtA
mMx-uMcGrMUYKo_LUFpAzQ,Vwslifegl59fQVOe5BH1gw
jG1u12mQhUKnFj48Jpzsng,wfi0T-xq_P5sKQvwQitlYg
um_9bkWE0iXipxLhU7d97w,9cx-Sn8mytpnpAIgC2ACOQ
MgmrR46FKD3zBs--fG0VIA,ePz-zWKwRh7eIOODHHs1YA
ymrWRpTBSwZaTK2oqOv9vg,xGS_mlHcCUipSKXrHk6CGw
9nIgt7DPYC_MZLLAUHm-Vg,VjA1teP4BA2y9ZNzfihr0w
eJmpijAzyuYG6kWEl_BG2w,5SbzzHwr1_S6BTG29JFrAw
q4uuANLSSA3tDUnKDgSBEQ,G3h8pIclwUbuu3itJqF7ug
O7BHc927tW8oPzP29qJvxw,7oTJxm4VE7PnF9dpj6xtMw
uMIUdTLNL5Y-ZGDd2ZLmCA,X5VL_N2qt1NDxYpcB_EmBg
hxgGLEBdBvfvjIrbCbUHPw,rJtBkhi0-kfAZgo4b84mWA
HJ_D14RnwsoU8fEjDrmdxw,fx9CynS1cO6LO90Nye2QLw
A2j1ctS-BFC2J0W_Y8tr3Q,zxuxd6Hz2tKcpgZ71dYEcw
wXii7vf-vVorrbgpJMTCZA,zC_CmoGUzYIFmD_SU5lDaA
-hls3HIM3phfsrE_oLkVcA,ooSax4rjT4v7XEn0bInBBg
r259rfmF8jW39PogB7t8DQ,G3h8pIclwUbuu3itJqF7ug
kQfMexsiykMYZWi2WMtE8g,W9MCcOCulBnLyK5zlLVuNg
1nG8jI69IPXp8T0pM0aBmw,iEhpkdXhqA6ozUBwKYPPPA
IUt2TamsE3LxuYCqoJde0Q,xGS_mlHcCUipSKXrHk6CGw
9iRifF908P8qNvpmT4ZGFQ,FgHIE6ElB9HEwuaFqDuI2Q
o_yLsnvvmeJ7UGnkWvo7iA,5IY6Kb6BqNINb0oc1p6a7g
6Z_8t8_JCvKKNWUlHb0rzQ,-9QrNxZ0l0cSbTYXPlsu_g
JErszrHXf2jGgxE06-smiQ,G3h8pIclwUbuu3itJqF7ug
HdXRmTmLmcJHz_0QU6UU4A,yFOhA0a7toBwUffjC68FrA
-BJIu6TWs26q2yxozPAbEg,6r2Lp0USf1sCzXdhkCveVQ
-NcfRGxuHZUs9QQjrcV9KA,jVYzrVblDFSuL3GHtt8ZSA
TRtyIPbmjhZLaexe0JVmtw,kkPgJv6KBFN15caG7NYYlg
cRRstjuoG7QUFrdGN0LmCA,KwoDbxsGcedPj9deWY67lg
yywCd3tW1bdgMLFllBEXNQ,1Nb49viIcb05O7S0KUN4EA
VO_GJrHUMW0vLZJFGOtDLA,GL9vbvSBR_CymWZ9EvY3Lg
UNR25oWj7GOq6qV6AK-x8g,lAW03ccfMEuRZiDqvVgc0w
6j3OiWVyfOg7ebHeGNeiLg,ea4idjQCVXJlaySVkc7TeQ
PQnJiDbubr7vwFtoMSlE3w,TIeXcKbDeGBy-UsgSjRJQg
w24TMXetx7zwuruB1fBuYA,MFMV5aGFXxYWM3TyLMhRcQ
6eO9As8fJtzO28TYhHp3TA,tm9hRFYLlOEfRuih7qS6Kg
w7G3YZX4awR3QDbRRk7kbA,Vwslifegl59fQVOe5BH1gw
OL81sz_9L52-b8xA-Oy2xw,G3h8pIclwUbuu3itJqF7ug
dUnY-MZtLT-XN4RQCnKoOw,3Z_so81kT_euMji0y5ax8g
6o8-bIBO3uXIiAC91N711A,yKeAFwJp3GohGDSIfRFQxA
_Ab6jxdhL69e_OUkpPcECA,8jjjhTDBqTsXCok4DvGHGg
HwivtNRhcQOIT1UEv_8-SA,GFxe6TSGqvoZ20FV-dVPyg
2riMcpexmibUcYqGmY-s_g,zxuxd6Hz2tKcpgZ71dYEcw
hvTrMVkY9feZNxiJ28lruA,FT37rWsS2uPPJEk1o6Wuhg
n9jYESz-KjBfcHa-H9mw7g,NQBf3gaq70EqD4Erp4ftnQ
P-pJV7s6LCgZqoOZsw2NuA,0yaw_ot8n8H3i09a8MzVKQ
nCZyJDlU4rK19RgBxVtEhw,vSo1onC0sufySEWLQZD4gQ
KDSjZjVGp3okjsGUqOU1kQ,G3h8pIclwUbuu3itJqF7ug
JZL8GCN4SYDxzDwxWADSew,lAW03ccfMEuRZiDqvVgc0w
65PDE20lK04zDVTiLjJOgA,FE8Gf8UIT-1b4Jrw2s96GA
mh_XP7RYRe5xDNUAZtwETg,SFW1ldQ3UgVnDrNC0Gr5Sw
uZk6bYfPVG0-yv-Kr8CM-w,xhtWQRWNgXHp2GeLLrj9Pw
7v1tOdllZM1vsjGIt8SbHg,7oTJxm4VE7PnF9dpj6xtMw
qUgIbnba0Ey-NX0_wHWVOg,3bbG5rFid6J2n3LM_Jihbg
NEop6Do0FLHCljtxCL1Y5Q,XX-_D5JO45oklc5tp2qdow
V8hUVZ0P__MwenzhXFBlPw,A7PMSYoQ9ZhtCliAiUQZWg
KoRgLr_hR-FEzU3B0SMDUw,TzSlEtNV-OhgAdpy-Qd4yA
2OZy71dwEQYBz0Zcxm9-kA,G3h8pIclwUbuu3itJqF7ug
ecWKy-kmhQHufQVSOi2bZg,lAW03ccfMEuRZiDqvVgc0w
